uhq_id,uhq_title,uhq_link,title,title_link,author,author_link,type,year,publisher,publisher_tag,metadata,citation_num,citation_link,sample_text
G0390,Utah's Constitution: A Reflection of the Territorial Experience,"https://scholar.google.com/scholar?cites=1771445313010059051&as_sdt=5,45&sciodt=0,45&hl=en",Use It Or Lose It!: A Criminal Defender's Guide to the Utah Constitution,http://www.utjcl.org/app/download/7124982307/art1.pdf,RS Johnson,,ARTICLE,2015,Utah Journal of Criminal Law,HeinOnline,"RS Johnson - Utah J. Crim. L., 2015 - HeinOnline",No citation count,https://scholar.google.comNo citation count,"For more than two decades, the Utah Supreme Court has encouraged attorneys to use Utah's Declaration of Rights in its Constitution as the starting point for constitutional …"
G0391,American Indians and the Public School System: A Case Study of the Northern Utes,"https://scholar.google.com/scholar?cites=9620677263015349057&as_sdt=5,45&sciodt=0,45&hl=en",Jurisdiction of Ute Reservation Lands,https://digitalcommons.law.ou.edu/cgi/viewcontent.cgi?article=1192&context=ailr,JD Barton,,ARTICLE,2001,American Indian Law Review,JSTOR,"JD Barton, CM Barton - American Indian Law Review, 2001 - JSTOR",13,"https://scholar.google.com/scholar?cites=10270341136938564322&as_sdt=5,45&sciodt=0,45&hl=en","In 1994, after years of litigation involving several court cases, the Supreme Court of the United States handed down a landmark decision that ruled on jurisdiction over former Ute …"
G0397,[PDF][PDF] Dr. Elizabeth Tracy: Angel of Mercy in the Pahvant Valley,"https://scholar.google.com/scholar?cites=1273711328765485075&as_sdt=5,45&sciodt=0,45&hl=en",Tularemia with vesicular skin lesions may be mistaken for infection with herpes viruses,https://academic.oup.com/cid/article/47/1/e4/378987,"<a href=""/citations?user=K7skQWwAAAAJ&amp;hl=en&amp;oi=sra"">CL Byington</a>",https://scholar.google.com/citations?user=K7skQWwAAAAJ&hl=en&oi=sra,ARTICLE,2008,Clinical Infectious Diseases,academic.oup.com,"CL Byington, JM Bender, K Ampofo… - Clinical Infectious …, 2008 - academic.oup.com",18,"https://scholar.google.com/scholar?cites=9873132821419717350&as_sdt=5,45&sciodt=0,45&hl=en",The original reports of human infection with Francisella tularensis noted vesicular skin rash as a manifestation. We present 2 cases of tularemia initially diagnosed as herpes simplex or …
G0399,"[PDF][PDF] 'Been Grazed Almost to Extinction': The Environment, Human Action, and Utah Flooding, 1900-1940","https://scholar.google.com/scholar?cites=2917182357214287280&as_sdt=5,45&sciodt=0,45&hl=en", Journeys west: Jane and Julian Steward and their guides,https://books.google.com/books?hl=en&lr=&id=9XQNkmnyrEIC&oi=fnd&pg=PR3&ots=meUOBKZhU7&sig=nPSdhUQP38c6kMwE3aaZH66D5pg,V Kerns,,BOOK,2010,University of Nebraska Press,books.google.com,V Kerns - 2010 - books.google.com,9,"https://scholar.google.com/scholar?cites=3845875587693469322&as_sdt=5,45&sciodt=0,45&hl=en","Journeys Westtraces journeys made during seven months of fieldwork in 1935 and 1936 by Julian Steward, a young anthropologist, and his wife, Jane. Virginia Kerns identifies the …"
G0399,"[PDF][PDF] 'Been Grazed Almost to Extinction': The Environment, Human Action, and Utah Flooding, 1900-1940","https://scholar.google.com/scholar?cites=2917182357214287280&as_sdt=5,45&sciodt=0,45&hl=en",Discontent on the Range: Uncovering the Origins of Public Grazing Lands Politics,https://shareok.org/bitstream/handle/11244/10355/DISCONTENT%20ON%20THE%20RANGE--FINAL%20DRAFT.pdf?sequence=2,M Pearce,,THESIS/DISSERTATION,2014,University of Oklahoma,shareok.org,M Pearce - 2014 - shareok.org,1,"https://scholar.google.com/scholar?cites=6384997413904981685&as_sdt=5,45&sciodt=0,45&hl=en","Recent conflicts between ranchers, environmentalists, and federal range management experts on western public lands are a product of different perceptions of the landscape that …"
G0399,"[PDF][PDF] 'Been Grazed Almost to Extinction': The Environment, Human Action, and Utah Flooding, 1900-1940","https://scholar.google.com/scholar?cites=2917182357214287280&as_sdt=5,45&sciodt=0,45&hl=en"," Conservation and efficiency: The reform campaign of the Utah Agricultural College, 1888–1920",https://search.proquest.com/openview/b27b81ef248eda8bdf2d6200b1166170/1?pq-origsite=gscholar&cbl=18750&diss=y,JT Schreier,,THESIS/DISSERTATION,2002,Utah State University,search.proquest.com,JT Schreier - 2002 - search.proquest.com,1,"https://scholar.google.com/scholar?cites=18409921517959668698&as_sdt=5,45&sciodt=0,45&hl=en","This thesis seeks to explain the roots of conservation in Utah. Focusing on Utah agriculture, it first proves that conservation ideals did have some acceptance in the West. During the …"
G0399,"[PDF][PDF] 'Been Grazed Almost to Extinction': The Environment, Human Action, and Utah Flooding, 1900-1940","https://scholar.google.com/scholar?cites=2917182357214287280&as_sdt=5,45&sciodt=0,45&hl=en",""" Blossoming as the Rose"": The Interplay of Climate and Culture in the History of the Wasatch Oasis",https://keep.lib.asu.edu/_flysystem/fedora/c7/England_asu_0010E_21214.pdf,J England,,THESIS/DISSERTATION,2021,Arizona State University,search.proquest.com,J England - 2021 - search.proquest.com,No citation count,https://scholar.google.comNo citation count,"Abstract The Wasatch Front is an environmentally complex region, this area of northern Utah is mountainous and fertile enough to support a varied ecology. It has also supported healthy …"
G0407,[PDF][PDF] Getting Along: The Significance of Cooperation in the Development of Zion National Park,"https://scholar.google.com/scholar?cites=2416239979858120843&as_sdt=5,45&sciodt=0,45&hl=en",Shuttle to serenity: The history and impact of Zion National Park's transportation system,https://digitalscholarship.unlv.edu/cgi/viewcontent.cgi?article=1041&context=thesesdissertations,RE Wadsworth,,THESIS/DISSERTATION,2009,"University of Nevada, Las Vegas",search.proquest.com,RE Wadsworth - 2009 - search.proquest.com,5,"https://scholar.google.com/scholar?cites=15117732989187675527&as_sdt=5,45&sciodt=0,45&hl=en","Shuttle to Serenity focuses on the history of the Zion National Park transportation system's planning, construction and implementation process. It details the unfavorable conditions in …"
G0407,[PDF][PDF] Getting Along: The Significance of Cooperation in the Development of Zion National Park,"https://scholar.google.com/scholar?cites=2416239979858120843&as_sdt=5,45&sciodt=0,45&hl=en"," American Zion: Cliven Bundy, God & Public Lands in the West",https://books.google.com/books?hl=en&lr=&id=JNjODwAAQBAJ&oi=fnd&pg=PT7&ots=5arzHnUesg&sig=Ek8o_iDAKX-gnv-2hFbOfb0btJU,BG Quammen,,BOOK,2020,Torrey House Press,books.google.com,BG Quammen - 2020 - books.google.com,4,"https://scholar.google.com/scholar?cites=14324910630070729395&as_sdt=5,45&sciodt=0,45&hl=en",""" A deep, fascinating dive into a uniquely American brand of religious zealotry that poses a grave threat to our national parks, wilderness areas, wildlife sanctuaries, and other public …"
G0407,[PDF][PDF] Getting Along: The Significance of Cooperation in the Development of Zion National Park,"https://scholar.google.com/scholar?cites=2416239979858120843&as_sdt=5,45&sciodt=0,45&hl=en",Selling a State to the Nation: Boosterism and Utah's First National Park,https://www.tandfonline.com/doi/abs/10.1080/00947679.2010.12062828,M Baker,,ARTICLE,2010,Journalism History,Francis,"M Baker - Journalism History, 2010 - Taylor & Francis",1,"https://scholar.google.com/scholar?cites=14502575383162954112&as_sdt=5,45&sciodt=0,45&hl=en","After gaining statehood in 1896, Utah struggled to overcome perceptions of its un-Americanness. Mormons (members of the Church of Jesus Christ of Latter-day Saints) made …"
G0407,[PDF][PDF] Getting Along: The Significance of Cooperation in the Development of Zion National Park,"https://scholar.google.com/scholar?cites=2416239979858120843&as_sdt=5,45&sciodt=0,45&hl=en",American Zion: Mormon perspectives on landscape from Zion National Park to the Bundy family war,https://scholarworks.montana.edu/xmlui/bitstream/handle/1/14913/QuammenB0517.pdf?sequence=4&isAllowed=y,BG Quammen,,THESIS/DISSERTATION,2017,Montana State University,scholarworks.montana.edu,BG Quammen - 2017 - scholarworks.montana.edu,No citation count,https://scholar.google.comNo citation count,"This dissertation is about Mormon views on landscape and resource use from Euro-American settlement in what is today southern Utah and southeastern Nevada, to the current …"
G0429,[PDF][PDF] Wanda Robertson: A Teacher for Topaz,"https://scholar.google.com/scholar?cites=5107235509692965578&as_sdt=5,45&sciodt=0,45&hl=en",African Americans,https://academic.oup.com/jah/article-abstract/89/3/1190/804371,R Almonte,,ARTICLE,2002,Journal of American History,academic.oup.com,"R Almonte - The Journal of American History, 2002 - academic.oup.com",No citation count,https://scholar.google.comNo citation count,"“Recent Scholarship” is now available to OAH members online. Unlike the print version, which will continue to appear, the database provides a fully searchable list of citations and …"
G0444,"[PDF][PDF] Bound for Zion: The Ten-and Thirteen-Pound Emigrating Companies, 1853–54","https://scholar.google.com/scholar?cites=813248391801266909&as_sdt=5,45&sciodt=0,45&hl=en",""" You Nasty Apostates, Clear Out"": Reasons for Disaffection in the Late 1850s",https://www.jstor.org/stable/23289370,P Aird,,ARTICLE,2004,Journal of Mormon History,JSTOR,"P Aird - Journal of Mormon History, 2004 - JSTOR",15,"https://scholar.google.com/scholar?cites=249088071381197783&as_sdt=5,45&sciodt=0,45&hl=en","Settlers of the West often did not settle—or not for long. Dissat isfied for one reason or another, they moved on to try somewhere new. The mid-nineteenth century saw mining …"
G0444,"[PDF][PDF] Bound for Zion: The Ten-and Thirteen-Pound Emigrating Companies, 1853–54","https://scholar.google.com/scholar?cites=813248391801266909&as_sdt=5,45&sciodt=0,45&hl=en",Before the Manifesto: The Life Writings of Mary Lois Walker Morris,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=1037&context=usupress_pubs,ML Milewski,,BOOK,2007,Utah State University Press,digitalcommons.usu.edu,ML Milewski - 2007 - digitalcommons.usu.edu,13,"https://scholar.google.com/scholar?cites=11248067590662566389&as_sdt=5,45&sciodt=0,45&hl=en",Abstract Mary Lois Walker Morris was a Mormon woman who challenged both American ideas about marriage and the US legal system. Before the Manifesto provides a glimpse into …
G0444,"[PDF][PDF] Bound for Zion: The Ten-and Thirteen-Pound Emigrating Companies, 1853–54","https://scholar.google.com/scholar?cites=813248391801266909&as_sdt=5,45&sciodt=0,45&hl=en",African Americans,https://academic.oup.com/jah/article-abstract/90/1/350/742580,"<a href=""/citations?user=7Tce9fAAAAAJ&amp;hl=en&amp;oi=sra"">C Dixon</a>",https://scholar.google.com/citations?user=7Tce9fAAAAAJ&hl=en&oi=sra,ARTICLE,2003,Journal of American History,academic.oup.com,"S Brawley, C Dixon, JC Downunder - The Journal of American …, 2003 - academic.oup.com",7,"https://scholar.google.com/scholar?cites=2665429979873774988&as_sdt=5,45&sciodt=0,45&hl=en","“Recent Scholarship” is now available to OAH members online. Unlike the print version, which will continue to appear, the database provides a fully searchable list of citations and …"
G0444,"[PDF][PDF] Bound for Zion: The Ten-and Thirteen-Pound Emigrating Companies, 1853–54","https://scholar.google.com/scholar?cites=813248391801266909&as_sdt=5,45&sciodt=0,45&hl=en",""" One Long Funeral March"": A Revisionist's View of the Mormon Handcart Disasters",https://www.jstor.org/stable/23290687,W Bagley,,ARTICLE,2009,Journal of Mormon History,JSTOR,"W Bagley - Journal of Mormon History, 2009 - JSTOR",6,"https://scholar.google.com/scholar?cites=8334159016330078032&as_sdt=5,45&sciodt=0,45&hl=en","As 1855 DREW TO A CLOSE, all was not well in Brigham Young s Great Basin Kingdom. A plague of locusts that had been developing since the previous year became a crisis—an …"
G0444,"[PDF][PDF] Bound for Zion: The Ten-and Thirteen-Pound Emigrating Companies, 1853–54","https://scholar.google.com/scholar?cites=813248391801266909&as_sdt=5,45&sciodt=0,45&hl=en",From Liverpool to Keokuk: The Mormon Maritime Migration Experience of 1853,https://scholarsarchive.byu.edu/cgi/viewcontent.cgi?article=2060&context=facpub,FE Woods,,ARTICLE,2003,Mormon Historical Studies,scholarsarchive.byu.edu,FE Woods - 2003 - scholarsarchive.byu.edu,2,"https://scholar.google.com/scholar?cites=11928451268957599731&as_sdt=5,45&sciodt=0,45&hl=en","Abstract In January, Fifty-three, we left our English home, Determined for the Gospel's sake, to Zion's land to come. Our family was very small, its members numbered three, Yet strong in …"
G0444,"[PDF][PDF] Bound for Zion: The Ten-and Thirteen-Pound Emigrating Companies, 1853–54","https://scholar.google.com/scholar?cites=813248391801266909&as_sdt=5,45&sciodt=0,45&hl=en",Without Purse or Scrip in Scotland,https://www.jstor.org/stable/pdf/45227239.pdf,P Aird,,ARTICLE,2006,Dialogue: A Journal of Mormon Thought,JSTOR,"P Aird - Dialogue: A Journal of Mormon Thought, 2006 - JSTOR",1,"https://scholar.google.com/scholar?cites=10338479424671113048&as_sdt=5,45&sciodt=0,45&hl=en","Unp 1 here were... many traveling preachers, men full of the holy ghost... who travelled without purse or scrip, whom no buffetings, insults, hunger, or blows could daunt, who feared …"
G0444,"[PDF][PDF] Bound for Zion: The Ten-and Thirteen-Pound Emigrating Companies, 1853–54","https://scholar.google.com/scholar?cites=813248391801266909&as_sdt=5,45&sciodt=0,45&hl=en", A LONG COURSE OF THE MOST INHUMAN CRUELTY,https://scholarlypublishingcollective.org/uip/uhq/article-abstract/82/4/272/203367,NA CARMACK,,ARTICLE,2014,Utah Historical Quarterly,scholarlypublishingcollective.org,"NA CARMACK - Utah Historical Quarterly, 2014 - scholarlypublishingcollective.org",No citation count,https://scholar.google.comNo citation count,"The next day, Martineau made another entry in his journal, detailing the abuses the boy had suffered at the hands of his custodians, Samuel and Elizabeth Baker. Martineau wrote that …"
G0446,"Hecatomb at Castle Gate, Utah, March 8, 1924","https://scholar.google.com/scholar?cites=3779812572397969685&as_sdt=5,45&sciodt=0,45&hl=en","The Archaeology of Xenitia: Greek-American Material Culture, 1873–1924",https://www.academia.edu/download/63289753/Kourelis_K_2008a.pdf,K Kourelis,,BOOK CHAPTER,2016,Ashgate,taylorfrancis.com,"K Kourelis - Archaeology and History in Roman, Medieval and …, 2016 - taylorfrancis.com",1,"https://scholar.google.com/scholar?cites=12428926004115795940&as_sdt=5,45&sciodt=0,45&hl=en",One of the greatest demographic upheavals in Greece began in 1873 when masses of Greeks flooded into the United States in search of work. The movement was so widespread …
G0446,"Hecatomb at Castle Gate, Utah, March 8, 1924","https://scholar.google.com/scholar?cites=3779812572397969685&as_sdt=5,45&sciodt=0,45&hl=en",African Americans,https://academic.oup.com/jah/article-abstract/89/3/1190/804371,R Almonte,,ARTICLE,2002,Journal of American History,academic.oup.com,"R Almonte - The Journal of American History, 2002 - academic.oup.com",No citation count,https://scholar.google.comNo citation count,"“Recent Scholarship” is now available to OAH members online. Unlike the print version, which will continue to appear, the database provides a fully searchable list of citations and …"
G0450,"Environmentalism and the Kaiparowits Power Project, 1964-76","https://scholar.google.com/scholar?cites=18043708905187535189&as_sdt=5,45&sciodt=0,45&hl=en",African Americans,https://academic.oup.com/jah/article-abstract/90/1/350/742580,"<a href=""/citations?user=7Tce9fAAAAAJ&amp;hl=en&amp;oi=sra"">C Dixon</a>",https://scholar.google.com/citations?user=7Tce9fAAAAAJ&hl=en&oi=sra,ARTICLE,2003,Journal of American History,academic.oup.com,"S Brawley, C Dixon, JC Downunder - The Journal of American …, 2003 - academic.oup.com",7,"https://scholar.google.com/scholar?cites=2665429979873774988&as_sdt=5,45&sciodt=0,45&hl=en","“Recent Scholarship” is now available to OAH members online. Unlike the print version, which will continue to appear, the database provides a fully searchable list of citations and …"
G0450,"Environmentalism and the Kaiparowits Power Project, 1964-76","https://scholar.google.com/scholar?cites=18043708905187535189&as_sdt=5,45&sciodt=0,45&hl=en",Water and the West in Historical Imagination: Part Two—A Decade Later,https://www.tandfonline.com/doi/pdf/10.1111/j.1540-6563.2004.00079.x,N Hundley,,ARTICLE,2004,The Historian,Francis,"N Hundley Jr - The Historian, 2004 - Taylor & Francis",6,"https://scholar.google.com/scholar?cites=6960318676658878195&as_sdt=5,45&sciodt=0,45&hl=en","IN 1996 WHEN I (unbeknownst to me at the time) published what turned out to be the predecessor to this essay, I did so with a wee bit of apprehension. There were signs that an …"
G0450,"Environmentalism and the Kaiparowits Power Project, 1964-76","https://scholar.google.com/scholar?cites=18043708905187535189&as_sdt=5,45&sciodt=0,45&hl=en"," From Cadillac to Chevy: Environmental Concern, Compromise, and the Central Utah Project Completion Act",https://scholarsarchive.byu.edu/cgi/viewcontent.cgi?article=1490&context=etd,AR Eastman,,THESIS/DISSERTATION,2006,Brigham Young University,search.proquest.com,AR Eastman - 2006 - search.proquest.com,1,"https://scholar.google.com/scholar?cites=14571061841979864179&as_sdt=5,45&sciodt=0,45&hl=en",For the past century the federal government has been an active partner with state and local agencies to develop water supplies in the arid West. The last of the large-scale federal …
G0456,"The Fight at Soldier Crossing, 1884: Military Considerations in Canyon Country","https://scholar.google.com/scholar?cites=1952461152133537829&as_sdt=5,45&sciodt=0,45&hl=en", Both Sides of the Bullpen: Navajo Trade and Posts,https://books.google.com/books?hl=en&lr=&id=TaI4DwAAQBAJ&oi=fnd&pg=PR9&ots=AS_G14fvun&sig=_FjbQWeNG5SW1DjHlq9EmKkAhFY,RS McPherson,,BOOK,2017,University of Oklahoma Press,books.google.com,RS McPherson - 2017 - books.google.com,1,"https://scholar.google.com/scholar?cites=15282703202676568917&as_sdt=5,45&sciodt=0,45&hl=en","Between 1880 and 1940, Navajo and Ute families and westward-trending Anglos met in the “bullpens” of southwestern trading posts to barter for material goods. As the products of the …"
G0456,"The Fight at Soldier Crossing, 1884: Military Considerations in Canyon Country","https://scholar.google.com/scholar?cites=1952461152133537829&as_sdt=5,45&sciodt=0,45&hl=en"," Murder and Mapping in"" The Land of Death,"" Part II: The Military Cantonment in Monticello",https://scholarlypublishingcollective.org/uip/uhq/article-abstract/81/4/368/202943,RS MCPHERSON,,ARTICLE,2013,Utah Historical Quarterly,scholarlypublishingcollective.org,"RS MCPHERSON, K CONTI… - Utah Historical …, 2013 - scholarlypublishingcollective.org",No citation count,https://scholar.google.comNo citation count,James McNally-in the vicinity of Navajo Mountain. 1 These deaths were part of a string of other violent events in the region. Circumstances contributed plenty of reason for trouble: the …
G0497,[PDF][PDF] „Appreciating a Pretty Shoulder‟: The Risqué Photographs of Charles Ellis Johnson,"https://scholar.google.com/scholar?cites=11965576599561766445&as_sdt=5,45&sciodt=0,45&hl=en", Exalted Bodies: Charles Ellis Johnson and the Practice of Mormon Photography,https://search.proquest.com/openview/565219c3524f9fc432a7b8d130262a1b/1?pq-origsite=gscholar&cbl=44156,MK Campbell,,THESIS/DISSERTATION,2010,Stanford University,search.proquest.com,MK Campbell - 2010 - search.proquest.com,1,"https://scholar.google.com/scholar?cites=139354027089117492&as_sdt=5,45&sciodt=0,45&hl=en","Abstract On September 24, 1890, the then president, prophet, seer, and revelator of the Mormon Church, Wilford Woodruff, made an announcement."" I have arived [sic],"" he …"
G0497,[PDF][PDF] „Appreciating a Pretty Shoulder‟: The Risqué Photographs of Charles Ellis Johnson,"https://scholar.google.com/scholar?cites=11965576599561766445&as_sdt=5,45&sciodt=0,45&hl=en","Photographs of the First Presidency, April 6, 1893",https://scholarsarchive.byu.edu/cgi/viewcontent.cgi?article=4884&context=byusq,RN Holzapfel,,ARTICLE,2018,Brigham Young University Studies,JSTOR,"RN Holzapfel, TR Wells - BYU Studies Quarterly, 2018 - JSTOR",No citation count,https://scholar.google.comNo citation count,"Members of The Church of Jesus Christ of Latter-day Saints witnessed momentous events that directly affected them in 1893. Along with other Americans, the Latter-day Saints in the …"
G0501,"“Surely This City is Bound to Shine,”: Descriptions of Salt Lake City by Western-Bound Emigrants, 1849-1868","https://scholar.google.com/scholar?cites=7797325785344877209&as_sdt=5,45&sciodt=0,45&hl=en"," Settling the Valley, Proclaiming the Gospel: The General Epistles of the Mormon First Presidency",https://books.google.com/books?hl=en&lr=&id=tFHjDQAAQBAJ&oi=fnd&pg=PP1&ots=ZgJHBjt7eK&sig=zplAHNtRmy9-px_luysO6EciP6o,RL Neilson,,BOOK,2017,Oxford University Press,books.google.com,"RL Neilson, NN Waite - 2017 - books.google.com",4,"https://scholar.google.com/scholar?cites=4229240910016455051&as_sdt=5,45&sciodt=0,45&hl=en","The Mormons had just arrived in Utah after their 1,300-mile exodus across the Great Plains and over the Rocky Mountains. Food was scarce, the climate shocking in its extremes, and …"
G0501,"“Surely This City is Bound to Shine,”: Descriptions of Salt Lake City by Western-Bound Emigrants, 1849-1868","https://scholar.google.com/scholar?cites=7797325785344877209&as_sdt=5,45&sciodt=0,45&hl=en","Hoop Mania: Fashion, Identity, and Religious Condemnation in Nineteenth-Century Utah",https://www.jstor.org/stable/10.5406/utahhistquar.85.2.0127,M Hill,,ARTICLE,2017,Utah Historical Quarterly,JSTOR,"M Hill - Utah Historical Quarterly, 2017 - JSTOR",1,"https://scholar.google.com/scholar?cites=2164782026232168756&as_sdt=5,45&sciodt=0,45&hl=en","When the first Mormon pioneers came over the plains to Utah in the 1840s, they wore clothing of the day. Their simple clothes were modified for the hard journey, although they …"
G0501,"“Surely This City is Bound to Shine,”: Descriptions of Salt Lake City by Western-Bound Emigrants, 1849-1868","https://scholar.google.com/scholar?cites=7797325785344877209&as_sdt=5,45&sciodt=0,45&hl=en","News from Salt Lake, 1847–1849",https://www.jstor.org/stable/10.5406/utahhistquar.84.3.0216,AH Hedges,,ARTICLE,2016,Utah Historical Quarterly,JSTOR,"AH Hedges - Utah Historical Quarterly, 2016 - JSTOR",No citation count,https://scholar.google.comNo citation count,These published and unpublished records of travelers through the Salt Lake valley have served as the basis for numerous studies on the early history of the area. Many of these …
G0511,Leftward March: Student Liberalism at the Utah State Agricultural College,"https://scholar.google.com/scholar?cites=17245991911513838021&as_sdt=5,45&sciodt=0,45&hl=en","United States Communist History Bibliography, 2007–2008",https://www.tandfonline.com/doi/full/10.1080/14743890903354931,P Meyer,,ARTICLE,2009,American Communist History,Francis,"P Meyer Filardo∗ - American Communist History, 2009 - Taylor & Francis",1,"https://scholar.google.com/scholar?cites=8749786742635306046&as_sdt=5,45&sciodt=0,45&hl=en","The subject of this bibliography is the scholarly literature of United States communism. In previous years, this bibliography separately covered the literature of communism throughout …"
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en", The Mormon Church and Blacks: A Documentary History,https://books.google.com/books?hl=en&lr=&id=Pn20CgAAQBAJ&oi=fnd&pg=PP1&ots=J02c0XrNby&sig=AFJeBTGvnQ8BS5LPlzfdce4QoFc,ML Harris,,BOOK,2015,University of Illinois Press,books.google.com,"ML Harris, NG Bringhurst - 2015 - books.google.com",36,"https://scholar.google.com/scholar?cites=9708506504386538734&as_sdt=5,45&sciodt=0,45&hl=en",The year 1978 marked a watershed year in the history of The Church of Jesus Christ of Latter-day Saints as it lifted a 126-year ban on ordaining black males for the priesthood. This …
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en", The Oxford handbook of religion and race in American history,https://books.google.com/books?hl=en&lr=&id=h2hNDwAAQBAJ&oi=fnd&pg=PP1&ots=vAwe4TOTKo&sig=DMEEebrxomTm0kwJ1_XXBQYwYsw,KG Lum,,BOOK,2018,Oxford University Press,books.google.com,"KG Lum, P Harvey - 2018 - books.google.com",16,"https://scholar.google.com/scholar?cites=10285071753334870533&as_sdt=5,45&sciodt=0,45&hl=en","The Oxford Handbook of Religion and Race in American History brings together a number of established scholars, as well as younger scholars on the rise, to provide a scholarly …"
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en",""" A Negro Preacher"": The Worlds of Elijah Ables",https://www.jstor.org/stable/24243899,RW Stevenson,,ARTICLE,2013,Journal of Mormon History,JSTOR,"RW Stevenson - Journal of Mormon History, 2013 - JSTOR",8,"https://scholar.google.com/scholar?cites=976535175732115126&as_sdt=5,45&sciodt=0,45&hl=en","Elijah Ables1 knew how to make an impression. As one of the first African American priesthood holders in the Church of Jesus Christ of Latter-day Saints, he evoked strong …"
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en"," Your Sister in the Gospel: The Life of Jane Manning James, a Nineteenth-Century Black Mormon",https://books.google.com/books?hl=en&lr=&id=KCKQDwAAQBAJ&oi=fnd&pg=PP1&ots=Bjc9-vl18X&sig=H2DxkMKCPXYvHjaQvqv_hRxwZNM,QD Newell,,BOOK,2019,Oxford University Press,books.google.com,QD Newell - 2019 - books.google.com,9,"https://scholar.google.com/scholar?cites=11223216671909519810&as_sdt=5,45&sciodt=0,45&hl=en",""" Dear Brother,"" Jane Manning James wrote to Joseph F. Smith in 1903,"" I take this opportunity of writing to ask you if I can get my endowments and also finish the work I have …"
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en"," "" This Time of Crisis"": The Race-Based Anti-BYU Athletic Protests of 1968-1971",https://scholarlypublishingcollective.org/uip/uhq/article-abstract/81/3/204/202916,GJ Bergera,,ARTICLE,2013,Utah Historical Quarterly,scholarlypublishingcollective.org,"GJ Bergera - Utah Historical Quarterly, 2013 - scholarlypublishingcollective.org",7,"https://scholar.google.com/scholar?cites=10226132984933341063&as_sdt=5,45&sciodt=0,45&hl=en","ATHLETIC PROTESTS church taught that the restriction was Gods will. 1 Beginning especially during the American civil rights era of the 1960s, the church found itself at the …"
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en",Mormonism's Problematic Racial Past and the Evolution of the Divine-Curse Doctrine,https://www.jstor.org/stable/43200314,ML Harris,,ARTICLE,2013,The John Whitmer Historical Association Journal,JSTOR,"ML Harris - The John Whitmer Historical Association Journal, 2013 - JSTOR",3,"https://scholar.google.com/scholar?cites=9816332807065035604&as_sdt=5,45&sciodt=0,45&hl=en","According to Mormon scriptures, the descendants of Cain, who killed his brother, Abel, were black* One of Cains descendants was Egyptus, a woman Mormons believe was the …"
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en",Exceptionally Queer: Mormon Peculiarity and US Exceptionalism,https://conservancy.umn.edu/bitstream/handle/11299/206432/Mohrman_umn_0130E_18352.pdf?sequence=1,KA Mohrman,,THESIS/DISSERTATION,2017,University of Minnesota,search.proquest.com,KA Mohrman - 2017 - search.proquest.com,2,"https://scholar.google.com/scholar?cites=18289402573419321065&as_sdt=5,45&sciodt=0,45&hl=en",Mormonism has been contested in US popular culture and politics ever since the founding of the Latter-day Saint faith tradition in the early nineteenth century. Exceptionally Queer …
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en","Redd Slave Histories: Family, Race, and Sex in Pioneer Utah",https://www.jstor.org/stable/10.5406/utahhistquar.85.2.0108,T Reiter,,ARTICLE,2017,Utah Historical Quarterly,JSTOR,"T Reiter - Utah Historical Quarterly, 2017 - JSTOR",2,"https://scholar.google.com/scholar?cites=3198648708278998963&as_sdt=5,45&sciodt=0,45&hl=en","At the time the Redd family entered the Salt Lake Valley, six people of color were bound to them in service. Who were these black servants? Like other American and Utah slaves, their …"
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en"," To belong as citizens: Race and marriage in Utah, 1880-1920",https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5480&context=etd,SD Marianno,,THESIS/DISSERTATION,2015,Utah State University,search.proquest.com,SD Marianno - 2015 - search.proquest.com,2,"https://scholar.google.com/scholar?cites=1232530964605969382&as_sdt=5,45&sciodt=0,45&hl=en","In the decades leading up to the twentieth century, social reformers and politicians, alarmed by Mormon political control (and polygamy) in Utah Territory, challenged Mormon whiteness …"
